K2,K4,C11,C12,C44,q_x,q_y,q_z,Rho*v1^2,Rho*v2^2,Rho*v3^2,L_coeff1,L_coeff2,L_coeff3,cmp_T_L
0.05,0.04,1.9233,0.45254,1.2162,0.735545,0.503214,0.453596,0.842004,0.999188,2.51451,0.0875987,0.0196793,0.995961,n
0.05,0.05,1.97986,0.424257,1.27277,0.735545,0.503214,0.453596,0.887402,1.04936,2.58863,0.0886664,0.0199233,0.995862,n
0,0,1.41419,0.707094,0.707094,0.681633,0.574132,0.453596,0.427967,0.534839,1.86557,0.0374083,0.0355695,0.998667,n
0,0.01,1.47076,0.678811,0.763662,0.681633,0.574132,0.453596,0.473329,0.584481,1.94027,0.0381401,0.0362962,0.998613,n
0,0.02,1.52732,0.650527,0.820229,0.681633,0.574132,0.453596,0.518687,0.634118,2.01497,0.038844,0.0369965,0.99856,n
0,0.03,1.58389,0.622243,0.876797,0.681633,0.574132,0.453596,0.564047,0.683757,2.08968,0.0395207,0.0376709,0.998508,n
0,0.04,1.64046,0.593959,0.933365,0.681633,0.574132,0.453596,0.609406,0.733395,2.16439,0.0401724,0.0383212,0.998458,n
0,0.05,1.69703,0.565675,0.989932,0.681633,0.574132,0.453596,0.654764,0.783031,2.2391,0.0408001,0.0389486,0.998408,n
0.01,0,1.47076,0.678811,0.763662,0.681633,0.574132,0.453596,0.473329,0.584481,1.94027,0.0381401,0.0362962,0.998613,n
0.01,0.01,1.52732,0.650527,0.820229,0.681633,0.574132,0.453596,0.518687,0.634118,2.01497,0.038844,0.0369965,0.99856,n
0.01,0.02,1.58389,0.622243,0.876797,0.681633,0.574132,0.453596,0.564047,0.683757,2.08968,0.0395207,0.0376709,0.998508,n
0.01,0.03,1.64046,0.593959,0.933365,0.681633,0.574132,0.453596,0.609406,0.733395,2.16439,0.0401724,0.0383212,0.998458,n
0.01,0.04,1.69703,0.565675,0.989932,0.681633,0.574132,0.453596,0.654764,0.783031,2.2391,0.0408001,0.0389486,0.998408,n
0.01,0.05,1.75359,0.537392,1.0465,0.681633,0.574132,0.453596,0.700116,0.832663,2.31381,0.0414058,0.0395549,0.998359,n
0.02,0,1.52732,0.650527,0.820229,0.681633,0.574132,0.453596,0.518687,0.634118,2.01497,0.038844,0.0369965,0.99856,n
0.02,0.01,1.58389,0.622243,0.876797,0.681633,0.574132,0.453596,0.564047,0.683757,2.08968,0.0395207,0.0376709,0.998508,n
0.02,0.02,1.64046,0.593959,0.933365,0.681633,0.574132,0.453596,0.609406,0.733395,2.16439,0.0401724,0.0383212,0.998458,n
0.02,0.03,1.69703,0.565675,0.989932,0.681633,0.574132,0.453596,0.654764,0.783031,2.2391,0.0408001,0.0389486,0.998408,n
0.02,0.04,1.75359,0.537392,1.0465,0.681633,0.574132,0.453596,0.700116,0.832663,2.31381,0.0414058,0.0395549,0.998359,n
0.02,0.05,1.81016,0.509108,1.10307,0.681633,0.574132,0.453596,0.745472,0.882299,2.38853,0.0419899,0.0401403,0.998311,n
0.03,0,1.58389,0.622243,0.876797,0.681633,0.574132,0.453596,0.564047,0.683757,2.08968,0.0395207,0.0376709,0.998508,n
0.03,0.01,1.64046,0.593959,0.933365,0.681633,0.574132,0.453596,0.609406,0.733395,2.16439,0.0401724,0.0383212,0.998458,n
0.03,0.02,1.69703,0.565675,0.989932,0.681633,0.574132,0.453596,0.654764,0.783031,2.2391,0.0408001,0.0389486,0.998408,n
0.03,0.03,1.75359,0.537392,1.0465,0.681633,0.574132,0.453596,0.700116,0.832663,2.31381,0.0414058,0.0395549,0.998359,n
0.03,0.04,1.81016,0.509108,1.10307,0.681633,0.574132,0.453596,0.745472,0.882299,2.38853,0.0419899,0.0401403,0.998311,n
0.03,0.05,1.86673,0.480824,1.15963,0.681633,0.574132,0.453596,0.790825,0.931928,2.46324,0.0425531,0.0407056,0.998265,n
0.04,0,1.64046,0.593959,0.933365,0.681633,0.574132,0.453596,0.609406,0.733395,2.16439,0.0401724,0.0383212,0.998458,n
0.04,0.01,1.69703,0.565675,0.989932,0.681633,0.574132,0.453596,0.654764,0.783031,2.2391,0.0408001,0.0389486,0.998408,n
0.04,0.02,1.75359,0.537392,1.0465,0.681633,0.574132,0.453596,0.700116,0.832663,2.31381,0.0414058,0.0395549,0.998359,n
0.04,0.03,1.81016,0.509108,1.10307,0.681633,0.574132,0.453596,0.745472,0.882299,2.38853,0.0419899,0.0401403,0.998311,n
0.04,0.04,1.86673,0.480824,1.15963,0.681633,0.574132,0.453596,0.790825,0.931928,2.46324,0.0425531,0.0407056,0.998265,n
0.04,0.05,1.9233,0.45254,1.2162,0.681633,0.574132,0.453596,0.836178,0.981561,2.53796,0.0430977,0.0412529,0.998219,n
0.05,0,1.69703,0.565675,0.989932,0.681633,0.574132,0.453596,0.654764,0.783031,2.2391,0.0408001,0.0389486,0.998408,n
0.05,0.01,1.75359,0.537392,1.0465,0.681633,0.574132,0.453596,0.700116,0.832663,2.31381,0.0414058,0.0395549,0.998359,n
0.05,0.02,1.81016,0.509108,1.10307,0.681633,0.574132,0.453596,0.745472,0.882299,2.38853,0.0419899,0.0401403,0.998311,n
0.05,0.03,1.86673,0.480824,1.15963,0.681633,0.574132,0.453596,0.790825,0.931928,2.46324,0.0425531,0.0407056,0.998265,n
0.05,0.04,1.9233,0.45254,1.2162,0.681633,0.574132,0.453596,0.836178,0.981561,2.53796,0.0430977,0.0412529,0.998219,n
0.05,0.05,1.97986,0.424257,1.27277,0.681633,0.574132,0.453596,0.881527,1.03119,2.61268,0.0436245,0.041783,0.998174,n
0,0,1.41419,0.707094,0.707094,0.62091,0.639313,0.453596,0.426341,0.531625,1.87041,-0.0065034,0.0407299,0.999149,n
0,0.01,1.47076,0.678811,0.763662,0.62091,0.639313,0.453596,0.471678,0.581127,1.94528,-0.00663089,0.0415724,0.999113,n
0,0.02,1.52732,0.650527,0.820229,0.62091,0.639313,0.453596,0.517011,0.630624,2.02014,-0.00675355,0.0423846,0.999079,n
0,0.03,1.58389,0.622243,0.876797,0.62091,0.639313,0.453596,0.562348,0.680122,2.09501,-0.00687151,0.0431671,0.999044,n
0,0.04,1.64046,0.593959,0.933365,0.62091,0.639313,0.453596,0.607685,0.729619,2.16989,-0.0069851,0.0439219,0.999011,n
0,0.05,1.69703,0.565675,0.989932,0.62091,0.639313,0.453596,0.653022,0.779113,2.24476,-0.00709455,0.0446506,0.998977,n
0.01,0,1.47076,0.678811,0.763662,0.62091,0.639313,0.453596,0.471678,0.581127,1.94528,-0.00663089,0.0415724,0.999113,n
0.01,0.01,1.52732,0.650527,0.820229,0.62091,0.639313,0.453596,0.517011,0.630624,2.02014,-0.00675355,0.0423846,0.999079,n
0.01,0.02,1.58389,0.622243,0.876797,0.62091,0.639313,0.453596,0.562348,0.680122,2.09501,-0.00687151,0.0431671,0.999044,n
0.01,0.03,1.64046,0.593959,0.933365,0.62091,0.639313,0.453596,0.607685,0.729619,2.16989,-0.0069851,0.0439219,0.999011,n
0.01,0.04,1.69703,0.565675,0.989932,0.62091,0.639313,0.453596,0.653022,0.779113,2.24476,-0.00709455,0.0446506,0.998977,n
0.01,0.05,1.75359,0.537392,1.0465,0.62091,0.639313,0.453596,0.698355,0.828604,2.31963,-0.00720018,0.045355,0.998945,n
0.02,0,1.52732,0.650527,0.820229,0.62091,0.639313,0.453596,0.517011,0.630624,2.02014,-0.00675355,0.0423846,0.999079,n
0.02,0.01,1.58389,0.622243,0.876797,0.62091,0.639313,0.453596,0.562348,0.680122,2.09501,-0.00687151,0.0431671,0.999044,n
0.02,0.02,1.64046,0.593959,0.933365,0.62091,0.639313,0.453596,0.607685,0.729619,2.16989,-0.0069851,0.0439219,0.999011,n
0.02,0.03,1.69703,0.565675,0.989932,0.62091,0.639313,0.453596,0.653022,0.779113,2.24476,-0.00709455,0.0446506,0.998977,n
0.02,0.04,1.75359,0.537392,1.0465,0.62091,0.639313,0.453596,0.698355,0.828604,2.31963,-0.00720018,0.045355,0.998945,n
0.02,0.05,1.81016,0.509108,1.10307,0.62091,0.639313,0.453596,0.743692,0.878096,2.39451,-0.00730205,0.0460354,0.998913,n
0.03,0,1.58389,0.622243,0.876797,0.62091,0.639313,0.453596,0.562348,0.680122,2.09501,-0.00687151,0.0431671,0.999044,n
0.03,0.01,1.64046,0.593959,0.933365,0.62091,0.639313,0.453596,0.607685,0.729619,2.16989,-0.0069851,0.0439219,0.999011,n
0.03,0.02,1.69703,0.565675,0.989932,0.62091,0.639313,0.453596,0.653022,0.779113,2.24476,-0.00709455,0.0446506,0.998977,n
0.03,0.03,1.75359,0.537392,1.0465,0.62091,0.639313,0.453596,0.698355,0.828604,2.31963,-0.00720018,0.045355,0.998945,n
0.03,0.04,1.81016,0.509108,1.10307,0.62091,0.639313,0.453596,0.743692,0.878096,2.39451,-0.00730205,0.0460354,0.998913,n
0.03,0.05,1.86673,0.480824,1.15963,0.62091,0.639313,0.453596,0.789028,0.927583,2.46938,-0.00740029,0.0466926,0.998882,n
0.04,0,1.64046,0.593959,0.933365,0.62091,0.639313,0.453596,0.607685,0.729619,2.16989,-0.0069851,0.0439219,0.999011,n
0.04,0.01,1.69703,0.565675,0.989932,0.62091,0.639313,0.453596,0.653022,0.779113,2.24476,-0.00709455,0.0446506,0.998977,n
0.04,0.02,1.75359,0.537392,1.0465,0.62091,0.639313,0.453596,0.698355,0.828604,2.31963,-0.00720018,0.045355,0.998945,n
0.04,0.03,1.81016,0.509108,1.10307,0.62091,0.639313,0.453596,0.743692,0.878096,2.39451,-0.00730205,0.0460354,0.998913,n
0.04,0.04,1.86673,0.480824,1.15963,0.62091,0.639313,0.453596,0.789028,0.927583,2.46938,-0.00740029,0.0466926,0.998882,n
0.04,0.05,1.9233,0.45254,1.2162,0.62091,0.639313,0.453596,0.834365,0.977073,2.54426,-0.00749531,0.0473292,0.998851,n
0.05,0,1.69703,0.565675,0.989932,0.62091,0.639313,0.453596,0.653022,0.779113,2.24476,-0.00709455,0.0446506,0.998977,n
0.05,0.01,1.75359,0.537392,1.0465,0.62091,0.639313,0.453596,0.698355,0.828604,2.31963,-0.00720018,0.045355,0.998945,n
0.05,0.02,1.81016,0.509108,1.10307,0.62091,0.639313,0.453596,0.743692,0.878096,2.39451,-0.00730205,0.0460354,0.998913,n
0.05,0.03,1.86673,0.480824,1.15963,0.62091,0.639313,0.453596,0.789028,0.927583,2.46938,-0.00740029,0.0466926,0.998882,n
0.05,0.04,1.9233,0.45254,1.2162,0.62091,0.639313,0.453596,0.834365,0.977073,2.54426,-0.00749531,0.0473292,0.998851,n
0.05,0.05,1.97986,0.424257,1.27277,0.62091,0.639313,0.453596,0.879698,1.02656,2.61914,-0.00758724,0.047946,0.998821,n
0,0,1.41419,0.707094,0.707094,0.553983,0.698107,0.453596,0.429221,0.537534,1.86162,-0.049506,0.0313987,0.99828,n
0,0.01,1.47076,0.678811,0.763662,0.553983,0.698107,0.453596,0.474604,0.587291,1.93619,-0.0504733,0.0320346,0.998212,n
0,0.02,1.52732,0.650527,0.820229,0.553983,0.698107,0.453596,0.51998,0.637044,2.01075,-0.0514037,0.0326471,0.998144,n
0,0.03,1.58389,0.622243,0.876797,0.553983,0.698107,0.453596,0.565358,0.6868,2.08533,-0.0522982,0.0332368,0.998078,n
0,0.04,1.64046,0.593959,0.933365,0.553983,0.698107,0.453596,0.610734,0.736554,2.1599,-0.0531592,0.0338052,0.998014,n
0,0.05,1.69703,0.565675,0.989932,0.553983,0.698107,0.453596,0.656107,0.786307,2.23448,-0.0539887,0.0343535,0.99795,n
0.01,0,1.47076,0.678811,0.763662,0.553983,0.698107,0.453596,0.474604,0.587291,1.93619,-0.0504733,0.0320346,0.998212,n
0.01,0.01,1.52732,0.650527,0.820229,0.553983,0.698107,0.453596,0.51998,0.637044,2.01075,-0.0514037,0.0326471,0.998144,n
0.01,0.02,1.58389,0.622243,0.876797,0.553983,0.698107,0.453596,0.565358,0.6868,2.08533,-0.0522982,0.0332368,0.998078,n
0.01,0.03,1.64046,0.593959,0.933365,0.553983,0.698107,0.453596,0.610734,0.736554,2.1599,-0.0531592,0.0338052,0.998014,n
0.01,0.04,1.69703,0.565675,0.989932,0.553983,0.698107,0.453596,0.656107,0.786307,2.23448,-0.0539887,0.0343535,0.99795,n
0.01,0.05,1.75359,0.537392,1.0465,0.553983,0.698107,0.453596,0.701474,0.836057,2.30906,-0.054789,0.0348832,0.997888,n
0.02,0,1.52732,0.650527,0.820229,0.553983,0.698107,0.453596,0.51998,0.637044,2.01075,-0.0514037,0.0326471,0.998144,n
0.02,0.01,1.58389,0.622243,0.876797,0.553983,0.698107,0.453596,0.565358,0.6868,2.08533,-0.0522982,0.0332368,0.998078,n
0.02,0.02,1.64046,0.593959,0.933365,0.553983,0.698107,0.453596,0.610734,0.736554,2.1599,-0.0531592,0.0338052,0.998014,n
0.02,0.03,1.69703,0.565675,0.989932,0.553983,0.698107,0.453596,0.656107,0.786307,2.23448,-0.0539887,0.0343535,0.99795,n
0.02,0.04,1.75359,0.537392,1.0465,0.553983,0.698107,0.453596,0.701474,0.836057,2.30906,-0.054789,0.0348832,0.997888,n
0.02,0.05,1.81016,0.509108,1.10307,0.553983,0.698107,0.453596,0.746844,0.88581,2.38365,-0.0555606,0.0353945,0.997828,n
0.03,0,1.58389,0.622243,0.876797,0.553983,0.698107,0.453596,0.565358,0.6868,2.08533,-0.0522982,0.0332368,0.998078,n
0.03,0.01,1.64046,0.593959,0.933365,0.553983,0.698107,0.453596,0.610734,0.736554,2.1599,-0.0531592,0.0338052,0.998014,n
0.03,0.02,1.69703,0.565675,0.989932,0.553983,0.698107,0.453596,0.656107,0.786307,2.23448,-0.0539887,0.0343535,0.99795,n
0.03,0.03,1.75359,0.537392,1.0465,0.553983,0.698107,0.453596,0.701474,0.836057,2.30906,-0.054789,0.0348832,0.997888,n
0.03,0.04,1.81016,0.509108,1.10307,0.553983,0.698107,0.453596,0.746844,0.88581,2.38365,-0.0555606,0.0353945,0.997828,n
0.03,0.05,1.86673,0.480824,1.15963,0.553983,0.698107,0.453596,0.79221,0.935557,2.45822,-0.0563045,0.035888,0.997768,n
0.04,0,1.64046,0.593959,0.933365,0.553983,0.698107,0.453596,0.610734,0.736554,2.1599,-0.0531592,0.0338052,0.998014,n
0.04,0.01,1.69703,0.565675,0.989932,0.553983,0.698107,0.453596,0.656107,0.786307,2.23448,-0.0539887,0.0343535,0.99795,n
0.04,0.02,1.75359,0.537392,1.0465,0.553983,0.698107,0.453596,0.701474,0.836057,2.30906,-0.054789,0.0348832,0.997888,n
0.04,0.03,1.81016,0.509108,1.10307,0.553983,0.698107,0.453596,0.746844,0.88581,2.38365,-0.0555606,0.0353945,0.997828,n
0.04,0.04,1.86673,0.480824,1.15963,0.553983,0.698107,0.453596,0.79221,0.935557,2.45822,-0.0563045,0.035888,0.997768,n
0.04,0.05,1.9233,0.45254,1.2162,0.553983,0.698107,0.453596,0.837577,0.985309,2.53281,-0.0570238,0.0363658,0.99771,n
0.05,0,1.69703,0.565675,0.989932,0.553983,0.698107,0.453596,0.656107,0.786307,2.23448,-0.0539887,0.0343535,0.99795,n
0.05,0.01,1.75359,0.537392,1.0465,0.553983,0.698107,0.453596,0.701474,0.836057,2.30906,-0.054789,0.0348832,0.997888,n
0.05,0.02,1.81016,0.509108,1.10307,0.553983,0.698107,0.453596,0.746844,0.88581,2.38365,-0.0555606,0.0353945,0.997828,n
0.05,0.03,1.86673,0.480824,1.15963,0.553983,0.698107,0.453596,0.79221,0.935557,2.45822,-0.0563045,0.035888,0.997768,n
0.05,0.04,1.9233,0.45254,1.2162,0.553983,0.698107,0.453596,0.837577,0.985309,2.53281,-0.0570238,0.0363658,0.99771,n
0.05,0.05,1.97986,0.424257,1.27277,0.553983,0.698107,0.453596,0.882937,1.03506,2.60741,-0.0577196,0.0368284,0.997653,n
0,0,1.41419,0.707094,0.707094,0.481521,0.749925,0.453596,0.435039,0.553238,1.8401,-0.0855439,0.00978615,0.996286,n
0,0.01,1.47076,0.678811,0.763662,0.481521,0.749925,0.453596,0.480514,0.603649,1.91392,-0.087221,0.00997865,0.996139,n
0,0.02,1.52732,0.650527,0.820229,0.481521,0.749925,0.453596,0.525977,0.654057,1.98774,-0.0888338,0.0101639,0.995995,n
0,0.03,1.58389,0.622243,0.876797,0.481521,0.749925,0.453596,0.571438,0.704468,2.06158,-0.0903841,0.010342,0.995853,n
0,0.04,1.64046,0.593959,0.933365,0.481521,0.749925,0.453596,0.616891,0.75488,2.13542,-0.0918763,0.0105136,0.995715,n
0,0.05,1.69703,0.565675,0.989932,0.481521,0.749925,0.453596,0.662338,0.80529,2.20927,-0.0933134,0.0106789,0.99558,n
0.01,0,1.47076,0.678811,0.763662,0.481521,0.749925,0.453596,0.480514,0.603649,1.91392,-0.087221,0.00997865,0.996139,n
0.01,0.01,1.52732,0.650527,0.820229,0.481521,0.749925,0.453596,0.525977,0.654057,1.98774,-0.0888338,0.0101639,0.995995,n
0.01,0.02,1.58389,0.622243,0.876797,0.481521,0.749925,0.453596,0.571438,0.704468,2.06158,-0.0903841,0.010342,0.995853,n
0.01,0.03,1.64046,0.593959,0.933365,0.481521,0.749925,0.453596,0.616891,0.75488,2.13542,-0.0918763,0.0105136,0.995715,n
0.01,0.04,1.69703,0.565675,0.989932,0.481521,0.749925,0.453596,0.662338,0.80529,2.20927,-0.0933134,0.0106789,0.99558,n
0.01,0.05,1.75359,0.537392,1.0465,0.481521,0.749925,0.453596,0.707774,0.855698,2.28312,-0.0946998,0.0108385,0.995447,n
0.02,0,1.52732,0.650527,0.820229,0.481521,0.749925,0.453596,0.525977,0.654057,1.98774,-0.0888338,0.0101639,0.995995,n
0.02,0.01,1.58389,0.622243,0.876797,0.481521,0.749925,0.453596,0.571438,0.704468,2.06158,-0.0903841,0.010342,0.995853,n
0.02,0.02,1.64046,0.593959,0.933365,0.481521,0.749925,0.453596,0.616891,0.75488,2.13542,-0.0918763,0.0105136,0.995715,n
0.02,0.03,1.69703,0.565675,0.989932,0.481521,0.749925,0.453596,0.662338,0.80529,2.20927,-0.0933134,0.0106789,0.99558,n
0.02,0.04,1.75359,0.537392,1.0465,0.481521,0.749925,0.453596,0.707774,0.855698,2.28312,-0.0946998,0.0108385,0.995447,n
0.02,0.05,1.81016,0.509108,1.10307,0.481521,0.749925,0.453596,0.753209,0.90611,2.35698,-0.0960361,0.0109924,0.995317,n
0.03,0,1.58389,0.622243,0.876797,0.481521,0.749925,0.453596,0.571438,0.704468,2.06158,-0.0903841,0.010342,0.995853,n
0.03,0.01,1.64046,0.593959,0.933365,0.481521,0.749925,0.453596,0.616891,0.75488,2.13542,-0.0918763,0.0105136,0.995715,n
0.03,0.02,1.69703,0.565675,0.989932,0.481521,0.749925,0.453596,0.662338,0.80529,2.20927,-0.0933134,0.0106789,0.99558,n
0.03,0.03,1.75359,0.537392,1.0465,0.481521,0.749925,0.453596,0.707774,0.855698,2.28312,-0.0946998,0.0108385,0.995447,n
0.03,0.04,1.81016,0.509108,1.10307,0.481521,0.749925,0.453596,0.753209,0.90611,2.35698,-0.0960361,0.0109924,0.995317,n
0.03,0.05,1.86673,0.480824,1.15963,0.481521,0.749925,0.453596,0.798636,0.956517,2.43084,-0.0973243,0.0111408,0.99519,n
0.04,0,1.64046,0.593959,0.933365,0.481521,0.749925,0.453596,0.616891,0.75488,2.13542,-0.0918763,0.0105136,0.995715,n
0.04,0.01,1.69703,0.565675,0.989932,0.481521,0.749925,0.453596,0.662338,0.80529,2.20927,-0.0933134,0.0106789,0.99558,n
0.04,0.02,1.75359,0.537392,1.0465,0.481521,0.749925,0.453596,0.707774,0.855698,2.28312,-0.0946998,0.0108385,0.995447,n
0.04,0.03,1.81016,0.509108,1.10307,0.481521,0.749925,0.453596,0.753209,0.90611,2.35698,-0.0960361,0.0109924,0.995317,n
0.04,0.04,1.86673,0.480824,1.15963,0.481521,0.749925,0.453596,0.798636,0.956517,2.43084,-0.0973243,0.0111408,0.99519,n
0.04,0.05,1.9233,0.45254,1.2162,0.481521,0.749925,0.453596,0.844061,1.00693,2.50471,-0.0985697,0.0112844,0.995066,n
0.05,0,1.69703,0.565675,0.989932,0.481521,0.749925,0.453596,0.662338,0.80529,2.20927,-0.0933134,0.0106789,0.99558,n
0.05,0.01,1.75359,0.537392,1.0465,0.481521,0.749925,0.453596,0.707774,0.855698,2.28312,-0.0946998,0.0108385,0.995447,n
0.05,0.02,1.81016,0.509108,1.10307,0.481521,0.749925,0.453596,0.753209,0.90611,2.35698,-0.0960361,0.0109924,0.995317,n
0.05,0.03,1.86673,0.480824,1.15963,0.481521,0.749925,0.453596,0.798636,0.956517,2.43084,-0.0973243,0.0111408,0.99519,n
0.05,0.04,1.9233,0.45254,1.2162,0.481521,0.749925,0.453596,0.844061,1.00693,2.50471,-0.0985697,0.0112844,0.995066,n
0.05,0.05,1.97986,0.424257,1.27277,0.481521,0.749925,0.453596,0.889475,1.05734,2.57859,-0.099774,0.0114233,0.994945,n
0,0,1.41419,0.707094,0.707094,0.404248,0.794251,0.453596,0.441167,0.579047,1.80816,-0.110634,-0.0170039,0.993716,n
0,0.01,1.47076,0.678811,0.763662,0.404248,0.794251,0.453596,0.486745,0.630484,1.88085,-0.112856,-0.0173409,0.99346,n
0,0.02,1.52732,0.650527,0.820229,0.404248,0.794251,0.453596,0.532306,0.68192,1.95355,-0.114995,-0.0176652,0.993209,n
0,0.03,1.58389,0.622243,0.876797,0.404248,0.794251,0.453596,0.577858,0.733357,2.02627,-0.117052,-0.0179772,0.992963,n
0,0.04,1.64046,0.593959,0.933365,0.404248,0.794251,0.453596,0.623398,0.784794,2.099,-0.119032,-0.0182777,0.992722,n
0,0.05,1.69703,0.565675,0.989932,0.404248,0.794251,0.453596,0.668927,0.836231,2.17174,-0.120941,-0.0185674,0.992486,n
0.01,0,1.47076,0.678811,0.763662,0.404248,0.794251,0.453596,0.486745,0.630484,1.88085,-0.112856,-0.0173409,0.99346,n
0.01,0.01,1.52732,0.650527,0.820229,0.404248,0.794251,0.453596,0.532306,0.68192,1.95355,-0.114995,-0.0176652,0.993209,n
0.01,0.02,1.58389,0.622243,0.876797,0.404248,0.794251,0.453596,0.577858,0.733357,2.02627,-0.117052,-0.0179772,0.992963,n
0.01,0.03,1.64046,0.593959,0.933365,0.404248,0.794251,0.453596,0.623398,0.784794,2.099,-0.119032,-0.0182777,0.992722,n
0.01,0.04,1.69703,0.565675,0.989932,0.404248,0.794251,0.453596,0.668927,0.836231,2.17174,-0.120941,-0.0185674,0.992486,n
0.01,0.05,1.75359,0.537392,1.0465,0.404248,0.794251,0.453596,0.714442,0.887665,2.24448,-0.122783,-0.0188471,0.992255,n
0.02,0,1.52732,0.650527,0.820229,0.404248,0.794251,0.453596,0.532306,0.68192,1.95355,-0.114995,-0.0176652,0.993209,n
0.02,0.01,1.58389,0.622243,0.876797,0.404248,0.794251,0.453596,0.577858,0.733357,2.02627,-0.117052,-0.0179772,0.992963,n
0.02,0.02,1.64046,0.593959,0.933365,0.404248,0.794251,0.453596,0.623398,0.784794,2.099,-0.119032,-0.0182777,0.992722,n
0.02,0.03,1.69703,0.565675,0.989932,0.404248,0.794251,0.453596,0.668927,0.836231,2.17174,-0.120941,-0.0185674,0.992486,n
0.02,0.04,1.75359,0.537392,1.0465,0.404248,0.794251,0.453596,0.714442,0.887665,2.24448,-0.122783,-0.0188471,0.992255,n
0.02,0.05,1.81016,0.509108,1.10307,0.404248,0.794251,0.453596,0.75995,0.939103,2.31725,-0.124559,-0.0191168,0.992028,n
0.03,0,1.58389,0.622243,0.876797,0.404248,0.794251,0.453596,0.577858,0.733357,2.02627,-0.117052,-0.0179772,0.992963,n
0.03,0.01,1.64046,0.593959,0.933365,0.404248,0.794251,0.453596,0.623398,0.784794,2.099,-0.119032,-0.0182777,0.992722,n
0.03,0.02,1.69703,0.565675,0.989932,0.404248,0.794251,0.453596,0.668927,0.836231,2.17174,-0.120941,-0.0185674,0.992486,n
0.03,0.03,1.75359,0.537392,1.0465,0.404248,0.794251,0.453596,0.714442,0.887665,2.24448,-0.122783,-0.0188471,0.992255,n
0.03,0.04,1.81016,0.509108,1.10307,0.404248,0.794251,0.453596,0.75995,0.939103,2.31725,-0.124559,-0.0191168,0.992028,n
0.03,0.05,1.86673,0.480824,1.15963,0.404248,0.794251,0.453596,0.805447,0.990534,2.39001,-0.126272,-0.0193771,0.991806,n
0.04,0,1.64046,0.593959,0.933365,0.404248,0.794251,0.453596,0.623398,0.784794,2.099,-0.119032,-0.0182777,0.992722,n
0.04,0.01,1.69703,0.565675,0.989932,0.404248,0.794251,0.453596,0.668927,0.836231,2.17174,-0.120941,-0.0185674,0.992486,n
0.04,0.02,1.75359,0.537392,1.0465,0.404248,0.794251,0.453596,0.714442,0.887665,2.24448,-0.122783,-0.0188471,0.992255,n
0.04,0.03,1.81016,0.509108,1.10307,0.404248,0.794251,0.453596,0.75995,0.939103,2.31725,-0.124559,-0.0191168,0.992028,n
0.04,0.04,1.86673,0.480824,1.15963,0.404248,0.794251,0.453596,0.805447,0.990534,2.39001,-0.126272,-0.0193771,0.991806,n
0.04,0.05,1.9233,0.45254,1.2162,0.404248,0.794251,0.453596,0.850938,1.04197,2.46279,-0.127929,-0.0196289,0.991589,n
0.05,0,1.69703,0.565675,0.989932,0.404248,0.794251,0.453596,0.668927,0.836231,2.17174,-0.120941,-0.0185674,0.992486,n
0.05,0.01,1.75359,0.537392,1.0465,0.404248,0.794251,0.453596,0.714442,0.887665,2.24448,-0.122783,-0.0188471,0.992255,n
0.05,0.02,1.81016,0.509108,1.10307,0.404248,0.794251,0.453596,0.75995,0.939103,2.31725,-0.124559,-0.0191168,0.992028,n
0.05,0.03,1.86673,0.480824,1.15963,0.404248,0.794251,0.453596,0.805447,0.990534,2.39001,-0.126272,-0.0193771,0.991806,n
0.05,0.04,1.9233,0.45254,1.2162,0.404248,0.794251,0.453596,0.850938,1.04197,2.46279,-0.127929,-0.0196289,0.991589,n
0.05,0.05,1.97986,0.424257,1.27277,0.404248,0.794251,0.453596,0.896414,1.09341,2.53558,-0.129531,-0.0198725,0.991376,n
0,0,1.41419,0.707094,0.707094,0.322936,0.83064,0.453596,0.445971,0.612773,1.76963,0.125442,-0.0389674,0.991335,n
0,0.01,1.47076,0.678811,0.763662,0.322936,0.83064,0.453596,0.49164,0.665525,1.84092,0.128057,-0.0397843,0.990968,n
0,0.02,1.52732,0.650527,0.820229,0.322936,0.83064,0.453596,0.537288,0.718273,1.91222,0.130577,-0.0405721,0.990608,n
0,0.03,1.58389,0.622243,0.876797,0.322936,0.83064,0.453596,0.582922,0.771021,1.98354,0.133003,-0.0413314,0.990253,n
0,0.04,1.64046,0.593959,0.933365,0.322936,0.83064,0.453596,0.628541,0.823767,2.05488,0.135342,-0.0420643,0.989906,n
0,0.05,1.69703,0.565675,0.989932,0.322936,0.83064,0.453596,0.674144,0.876512,2.12624,0.137598,-0.0427718,0.989564,n
0.01,0,1.47076,0.678811,0.763662,0.322936,0.83064,0.453596,0.49164,0.665525,1.84092,0.128057,-0.0397843,0.990968,n
0.01,0.01,1.52732,0.650527,0.820229,0.322936,0.83064,0.453596,0.537288,0.718273,1.91222,0.130577,-0.0405721,0.990608,n
0.01,0.02,1.58389,0.622243,0.876797,0.322936,0.83064,0.453596,0.582922,0.771021,1.98354,0.133003,-0.0413314,0.990253,n
0.01,0.03,1.64046,0.593959,0.933365,0.322936,0.83064,0.453596,0.628541,0.823767,2.05488,0.135342,-0.0420643,0.989906,n
0.01,0.04,1.69703,0.565675,0.989932,0.322936,0.83064,0.453596,0.674144,0.876512,2.12624,0.137598,-0.0427718,0.989564,n
