LAMMPS data file for SC lattice

125 atoms
19125 angles

1 atom types
6 angle types

0.0 5 xlo xhi
0.0 5 ylo yhi
0.0 5 zlo zhi

Masses

1 1.0

Atoms

1163 2 103 8 4
1164 4 103 8 12
1165 4 103 8 14
1166 3 103 8 28
1167 4 103 8 32
1168 4 103 8 34
1169 6 103 8 38
1170 3 107 8 109
1171 2 107 8 113
1172 2 107 8 2
1173 4 107 8 4
1174 2 107 8 12
1175 4 107 8 14
1176 4 107 8 28
1177 3 107 8 32
1178 6 107 8 34
1179 4 107 8 38
1180 2 109 8 113
1181 4 109 8 2
1182 2 109 8 4
1183 4 109 8 12
1184 2 109 8 14
1185 4 109 8 28
1186 6 109 8 32
1187 3 109 8 34
1188 4 109 8 38
1189 4 113 8 2
1190 4 113 8 4
1191 2 113 8 12
1192 2 113 8 14
1193 6 113 8 28
1194 4 113 8 32
1195 4 113 8 34
1196 3 113 8 38
1197 3 2 8 4
1198 3 2 8 12
1199 6 2 8 14
1200 2 2 8 28
1201 2 2 8 32
1202 4 2 8 34
1203 4 2 8 38
1204 6 4 8 12
1205 3 4 8 14
1206 2 4 8 28
1207 4 4 8 32
1208 2 4 8 34
1209 4 4 8 38
1210 3 12 8 14
1211 4 12 8 28
1212 2 12 8 32
1213 4 12 8 34
1214 2 12 8 38
1215 4 14 8 28
1216 4 14 8 32
1217 2 14 8 34
1218 2 14 8 38
1219 2 28 8 32
1220 2 28 8 34
1221 3 28 8 38
1222 3 32 8 34
1223 2 32 8 38
1224 2 34 8 38
1225 3 109 9 4
1226 3 109 9 8
1227 3 109 9 10
1228 3 109 9 14
1229 6 109 9 34
1230 1 109 9 104
1231 1 109 9 108
1232 1 109 9 110
1233 1 109 9 114
1234 3 109 9 3
1235 3 109 9 5
1236 3 109 9 13
1237 3 109 9 15
1238 5 109 9 29
1239 5 109 9 33
1240 5 109 9 35
1241 5 109 9 39
1242 3 4 9 8
1243 3 4 9 10
1244 6 4 9 14
1245 3 4 9 34
1246 1 4 9 104
1247 3 4 9 108
1248 3 4 9 110
1249 5 4 9 114
1250 1 4 9 3
1251 1 4 9 5
1252 5 4 9 13
1253 5 4 9 15
1254 1 4 9 29
1255 3 4 9 33
1256 3 4 9 35
1257 5 4 9 39
1258 6 8 9 10
1259 3 8 9 14
1260 3 8 9 34
1261 3 8 9 104
1262 1 8 9 108
1263 5 8 9 110
1264 3 8 9 114
1265 1 8 9 3
1266 5 8 9 5
1267 1 8 9 13
1268 5 8 9 15
1269 3 8 9 29
1270 1 8 9 33
1271 5 8 9 35
1272 3 8 9 39
1273 3 10 9 14
1274 3 10 9 34
1275 3 10 9 104
1276 5 10 9 108
1277 1 10 9 110
1278 3 10 9 114
1279 5 10 9 3
1280 1 10 9 5
1281 5 10 9 13
1282 1 10 9 15
1283 3 10 9 29
1284 5 10 9 33
1285 1 10 9 35
1286 3 10 9 39
1287 3 14 9 34
1288 5 14 9 104
1289 3 14 9 108
1290 3 14 9 110
1291 1 14 9 114
1292 5 14 9 3
1293 5 14 9 5
1294 1 14 9 13
1295 1 14 9 15
1296 5 14 9 29
1297 3 14 9 33
1298 3 14 9 35
1299 1 14 9 39
1300 5 34 9 104
1301 5 34 9 108
1302 5 34 9 110
1303 5 34 9 114
1304 3 34 9 3
1305 3 34 9 5
1306 3 34 9 13
1307 3 34 9 15
1308 1 34 9 29
1309 1 34 9 33
1310 1 34 9 35
1311 1 34 9 39
1312 2 104 9 108
1313 2 104 9 110
1314 3 104 9 114
1315 2 104 9 3
1316 2 104 9 5
1317 4 104 9 13
1318 4 104 9 15
1319 3 104 9 29
1320 4 104 9 33
1321 4 104 9 35
1322 6 104 9 39
1323 3 108 9 110
1324 2 108 9 114
1325 2 108 9 3
1326 4 108 9 5
1327 2 108 9 13
1328 4 108 9 15
1329 4 108 9 29
1330 3 108 9 33
1331 6 108 9 35
1332 4 108 9 39
1333 2 110 9 114
1334 4 110 9 3
1335 2 110 9 5
1336 4 110 9 13
1337 2 110 9 15
1338 4 110 9 29
1339 6 110 9 33
1340 3 110 9 35
1341 4 110 9 39
1342 4 114 9 3
1343 4 114 9 5
1344 2 114 9 13
1345 2 114 9 15
1346 6 114 9 29
1347 4 114 9 33
1348 4 114 9 35
1349 3 114 9 39
1350 3 3 9 5
1351 3 3 9 13
1352 6 3 9 15
1353 2 3 9 29
1354 2 3 9 33
1355 4 3 9 35
1356 4 3 9 39
1357 6 5 9 13
1358 3 5 9 15
1359 2 5 9 29
1360 4 5 9 33
1361 2 5 9 35
1362 4 5 9 39
1363 3 13 9 15
1364 4 13 9 29
1365 2 13 9 33
1366 4 13 9 35
1367 2 13 9 39
1368 4 15 9 29
1369 4 15 9 33
1370 2 15 9 35
1371 2 15 9 39
1372 2 29 9 33
1373 2 29 9 35
1374 3 29 9 39
1375 3 33 9 35
1376 2 33 9 39
1377 2 35 9 39
1378 3 110 10 5
1379 3 110 10 9
1380 3 110 10 6
1381 3 110 10 15
1382 6 110 10 35
1383 1 110 10 105
1384 1 110 10 109
1385 1 110 10 106
1386 1 110 10 115
1387 3 110 10 4
1388 3 110 10 1
1389 3 110 10 14
1390 3 110 10 11
1391 5 110 10 30
1392 5 110 10 34
1393 5 110 10 31
1394 5 110 10 40
1395 3 5 10 9
1396 3 5 10 6
1397 6 5 10 15
1398 3 5 10 35
1399 1 5 10 105
1400 3 5 10 109
1401 3 5 10 106
1402 5 5 10 115
1403 1 5 10 4
1404 1 5 10 1
1405 5 5 10 14
1406 5 5 10 11
1407 1 5 10 30
1408 3 5 10 34
1409 3 5 10 31
1410 5 5 10 40
1411 6 9 10 6
1412 3 9 10 15
1413 3 9 10 35
1414 3 9 10 105
1415 1 9 10 109
1416 5 9 10 106
1417 3 9 10 115
1418 1 9 10 4
1419 5 9 10 1
1420 1 9 10 14
1421 5 9 10 11
1422 3 9 10 30
1423 1 9 10 34
1424 5 9 10 31
1425 3 9 10 40
1426 3 6 10 15
1427 3 6 10 35
1428 3 6 10 105
1429 5 6 10 109
1430 1 6 10 106
1431 3 6 10 115
1432 5 6 10 4
1433 1 6 10 1
1434 5 6 10 14
1435 1 6 10 11
1436 3 6 10 30
1437 5 6 10 34
1438 1 6 10 31
1439 3 6 10 40
1440 3 15 10 35
1441 5 15 10 105
1442 3 15 10 109
1443 3 15 10 106
1444 1 15 10 115
1445 5 15 10 4
1446 5 15 10 1
1447 1 15 10 14
1448 1 15 10 11
1449 5 15 10 30
1450 3 15 10 34
1451 3 15 10 31
1452 1 15 10 40
1453 5 35 10 105
1454 5 35 10 109
1455 5 35 10 106
1456 5 35 10 115
1457 3 35 10 4
1458 3 35 10 1
1459 3 35 10 14
1460 3 35 10 11
1461 1 35 10 30
1462 1 35 10 34
1463 1 35 10 31
1464 1 35 10 40
1465 2 105 10 109
1466 2 105 10 106
1467 3 105 10 115
1468 2 105 10 4
1469 2 105 10 1
1470 4 105 10 14
1471 4 105 10 11
1472 3 105 10 30
1473 4 105 10 34
1474 4 105 10 31
1475 6 105 10 40
1476 3 109 10 106
1477 2 109 10 115
1478 2 109 10 4
1479 4 109 10 1
1480 2 109 10 14
1481 4 109 10 11
1482 4 109 10 30
1483 3 109 10 34
1484 6 109 10 31
1485 4 109 10 40
1486 2 106 10 115
1487 4 106 10 4
1488 2 106 10 1
1489 4 106 10 14
1490 2 106 10 11
1491 4 106 10 30
1492 6 106 10 34
1493 3 106 10 31
1494 4 106 10 40
1495 4 115 10 4
1496 4 115 10 1
1497 2 115 10 14
1498 2 115 10 11
1499 6 115 10 30
1500 4 115 10 34
1501 4 115 10 31
1502 3 115 10 40
1503 3 4 10 1
1504 3 4 10 14
1505 6 4 10 11
1506 2 4 10 30
1507 2 4 10 34
1508 4 4 10 31
1509 4 4 10 40
1510 6 1 10 14
1511 3 1 10 11
1512 2 1 10 30
1513 4 1 10 34
1514 2 1 10 31
1515 4 1 10 40
1516 3 14 10 11
1517 4 14 10 30
1518 2 14 10 34
1519 4 14 10 31
1520 2 14 10 40
1521 4 11 10 30
1522 4 11 10 34
1523 2 11 10 31
1524 2 11 10 40
1525 2 30 10 34
1526 2 30 10 31
1527 3 30 10 40
1528 3 34 10 31
1529 2 34 10 40
1530 2 31 10 40
1531 3 111 11 6
1532 3 111 11 15
1533 3 111 11 12
1534 3 111 11 16
1535 6 111 11 36
1536 1 111 11 106
1537 1 111 11 115
1538 1 111 11 112
1539 1 111 11 116
1540 3 111 11 10
1541 3 111 11 7
1542 3 111 11 20
1543 3 111 11 17
1544 5 111 11 31
1545 5 111 11 40
1546 5 111 11 37
1547 5 111 11 41
1548 3 6 11 15
1549 3 6 11 12
1550 6 6 11 16
1551 3 6 11 36
1552 1 6 11 106
1553 3 6 11 115
1554 3 6 11 112
1555 5 6 11 116
1556 1 6 11 10
1557 1 6 11 7
1558 5 6 11 20
1559 5 6 11 17
1560 1 6 11 31
1561 3 6 11 40
1562 3 6 11 37
1563 5 6 11 41
1564 6 15 11 12
1565 3 15 11 16
1566 3 15 11 36
1567 3 15 11 106
1568 1 15 11 115
1569 5 15 11 112
1570 3 15 11 116
1571 1 15 11 10
1572 5 15 11 7
1573 1 15 11 20
1574 5 15 11 17
1575 3 15 11 31
1576 1 15 11 40
1577 5 15 11 37
1578 3 15 11 41
1579 3 12 11 16
1580 3 12 11 36
1581 3 12 11 106
1582 5 12 11 115
1583 1 12 11 112
1584 3 12 11 116
1585 5 12 11 10
1586 1 12 11 7
1587 5 12 11 20
1588 1 12 11 17
1589 3 12 11 31
1590 5 12 11 40
1591 1 12 11 37
1592 3 12 11 41
1593 3 16 11 36
1594 5 16 11 106
1595 3 16 11 115
1596 3 16 11 112
1597 1 16 11 116
1598 5 16 11 10
1599 5 16 11 7
1600 1 16 11 20
1601 1 16 11 17
1602 5 16 11 31
1603 3 16 11 40
1604 3 16 11 37
1605 1 16 11 41
1606 5 36 11 106
1607 5 36 11 115
1608 5 36 11 112
1609 5 36 11 116
1610 3 36 11 10
1611 3 36 11 7
1612 3 36 11 20
1613 3 36 11 17
1614 1 36 11 31
1615 1 36 11 40
1616 1 36 11 37
1617 1 36 11 41
1618 2 106 11 115
1619 2 106 11 112
1620 3 106 11 116
1621 2 106 11 10
1622 2 106 11 7
1623 4 106 11 20
1624 4 106 11 17
1625 3 106 11 31
1626 4 106 11 40
1627 4 106 11 37
1628 6 106 11 41
1629 3 115 11 112
1630 2 115 11 116
1631 2 115 11 10
1632 4 115 11 7
1633 2 115 11 20
1634 4 115 11 17
1635 4 115 11 31
1636 3 115 11 40
1637 6 115 11 37
1638 4 115 11 41
1639 2 112 11 116
1640 4 112 11 10
1641 2 112 11 7
1642 4 112 11 20
1643 2 112 11 17
1644 4 112 11 31
1645 6 112 11 40
1646 3 112 11 37
1647 4 112 11 41
1648 4 116 11 10
1649 4 116 11 7
1650 2 116 11 20
1651 2 116 11 17
1652 6 116 11 31
1653 4 116 11 40
1654 4 116 11 37
1655 3 116 11 41
1656 3 10 11 7
1657 3 10 11 20
1658 6 10 11 17
1659 2 10 11 31
1660 2 10 11 40
1661 4 10 11 37
1662 4 10 11 41
1663 6 7 11 20
1664 3 7 11 17
1665 2 7 11 31
1666 4 7 11 40
1667 2 7 11 37
1668 4 7 11 41
1669 3 20 11 17
1670 4 20 11 31
1671 2 20 11 40
1672 4 20 11 37
1673 2 20 11 41
1674 4 17 11 31
1675 4 17 11 40
1676 2 17 11 37
1677 2 17 11 41
1678 2 31 11 40
1679 2 31 11 37
1680 3 31 11 41
1681 3 40 11 37
1682 2 40 11 41
1683 2 37 11 41
1684 3 112 12 7
1685 3 112 12 11
1686 3 112 12 13
1687 3 112 12 17
1688 6 112 12 37
1689 1 112 12 107
1690 1 112 12 111
1691 1 112 12 113
1692 1 112 12 117
1693 3 112 12 6
1694 3 112 12 8
1695 3 112 12 16
1696 3 112 12 18
1697 5 112 12 32
1698 5 112 12 36
1699 5 112 12 38
1700 5 112 12 42
1701 3 7 12 11
1702 3 7 12 13
1703 6 7 12 17
1704 3 7 12 37
1705 1 7 12 107
1706 3 7 12 111
1707 3 7 12 113
1708 5 7 12 117
1709 1 7 12 6
1710 1 7 12 8
1711 5 7 12 16
1712 5 7 12 18
1713 1 7 12 32
1714 3 7 12 36
1715 3 7 12 38
1716 5 7 12 42
1717 6 11 12 13
1718 3 11 12 17
1719 3 11 12 37
1720 3 11 12 107
1721 1 11 12 111
1722 5 11 12 113
1723 3 11 12 117
1724 1 11 12 6
1725 5 11 12 8
1726 1 11 12 16
1727 5 11 12 18
1728 3 11 12 32
1729 1 11 12 36
1730 5 11 12 38
1731 3 11 12 42
1732 3 13 12 17
1733 3 13 12 37
1734 3 13 12 107
1735 5 13 12 111
1736 1 13 12 113
1737 3 13 12 117
1738 5 13 12 6
1739 1 13 12 8
1740 5 13 12 16
1741 1 13 12 18
1742 3 13 12 32
1743 5 13 12 36
1744 1 13 12 38
1745 3 13 12 42
1746 3 17 12 37
1747 5 17 12 107
1748 3 17 12 111
1749 3 17 12 113
1750 1 17 12 117
1751 5 17 12 6
1752 5 17 12 8
1753 1 17 12 16
1754 1 17 12 18
1755 5 17 12 32
1756 3 17 12 36
1757 3 17 12 38
1758 1 17 12 42
1759 5 37 12 107
1760 5 37 12 111
1761 5 37 12 113
1762 5 37 12 117
1763 3 37 12 6
1764 3 37 12 8
1765 3 37 12 16
1766 3 37 12 18
1767 1 37 12 32
1768 1 37 12 36
1769 1 37 12 38
1770 1 37 12 42
1771 2 107 12 111
1772 2 107 12 113
1773 3 107 12 117
1774 2 107 12 6
1775 2 107 12 8
1776 4 107 12 16
1777 4 107 12 18
1778 3 107 12 32
1779 4 107 12 36
1780 4 107 12 38
1781 6 107 12 42
1782 3 111 12 113
1783 2 111 12 117
1784 2 111 12 6
1785 4 111 12 8
1786 2 111 12 16
1787 4 111 12 18
1788 4 111 12 32
1789 3 111 12 36
1790 6 111 12 38
1791 4 111 12 42
1792 2 113 12 117
1793 4 113 12 6
1794 2 113 12 8
1795 4 113 12 16
1796 2 113 12 18
1797 4 113 12 32
1798 6 113 12 36
1799 3 113 12 38
1800 4 113 12 42
1801 4 117 12 6
1802 4 117 12 8
1803 2 117 12 16
1804 2 117 12 18
1805 6 117 12 32
1806 4 117 12 36
1807 4 117 12 38
1808 3 117 12 42
1809 3 6 12 8
1810 3 6 12 16
1811 6 6 12 18
1812 2 6 12 32
1813 2 6 12 36
1814 4 6 12 38
1815 4 6 12 42
1816 6 8 12 16
1817 3 8 12 18
1818 2 8 12 32
1819 4 8 12 36
1820 2 8 12 38
1821 4 8 12 42
1822 3 16 12 18
1823 4 16 12 32
1824 2 16 12 36
1825 4 16 12 38
1826 2 16 12 42
1827 4 18 12 32
1828 4 18 12 36
1829 2 18 12 38
1830 2 18 12 42
1831 2 32 12 36
1832 2 32 12 38
1833 3 32 12 42
1834 3 36 12 38
1835 2 36 12 42
1836 2 38 12 42
1837 3 113 13 8
1838 3 113 13 12
1839 3 113 13 14
1840 3 113 13 18
1841 6 113 13 38
1842 1 113 13 108
1843 1 113 13 112
1844 1 113 13 114
1845 1 113 13 118
1846 3 113 13 7
1847 3 113 13 9
1848 3 113 13 17
1849 3 113 13 19
1850 5 113 13 33
1851 5 113 13 37
1852 5 113 13 39
1853 5 113 13 43
1854 3 8 13 12
1855 3 8 13 14
1856 6 8 13 18
1857 3 8 13 38
1858 1 8 13 108
1859 3 8 13 112
1860 3 8 13 114
1861 5 8 13 118
1862 1 8 13 7
1863 1 8 13 9
1864 5 8 13 17
1865 5 8 13 19
1866 1 8 13 33
1867 3 8 13 37
1868 3 8 13 39
1869 5 8 13 43
1870 6 12 13 14
1871 3 12 13 18
1872 3 12 13 38
1873 3 12 13 108
1874 1 12 13 112
1875 5 12 13 114
1876 3 12 13 118
1877 1 12 13 7
1878 5 12 13 9
1879 1 12 13 17
1880 5 12 13 19
1881 3 12 13 33
1882 1 12 13 37
1883 5 12 13 39
1884 3 12 13 43
1885 3 14 13 18
1886 3 14 13 38
1887 3 14 13 108
1888 5 14 13 112
1889 1 14 13 114
1890 3 14 13 118
1891 5 14 13 7
1892 1 14 13 9
1893 5 14 13 17
1894 1 14 13 19
1895 3 14 13 33
1896 5 14 13 37
1897 1 14 13 39
1898 3 14 13 43
1899 3 18 13 38
1900 5 18 13 108
1901 3 18 13 112
1902 3 18 13 114
1903 1 18 13 118
1904 5 18 13 7
1905 5 18 13 9
1906 1 18 13 17
1907 1 18 13 19
1908 5 18 13 33
1909 3 18 13 37
1910 3 18 13 39
1911 1 18 13 43
1912 5 38 13 108
1913 5 38 13 112
1914 5 38 13 114
1915 5 38 13 118
1916 3 38 13 7
1917 3 38 13 9
1918 3 38 13 17
1919 3 38 13 19
1920 1 38 13 33
1921 1 38 13 37
1922 1 38 13 39
1923 1 38 13 43
1924 2 108 13 112
1925 2 108 13 114
1926 3 108 13 118
1927 2 108 13 7
1928 2 108 13 9
1929 4 108 13 17
1930 4 108 13 19
1931 3 108 13 33
1932 4 108 13 37
1933 4 108 13 39
1934 6 108 13 43
1935 3 112 13 114
1936 2 112 13 118
1937 2 112 13 7
1938 4 112 13 9
1939 2 112 13 17
1940 4 112 13 19
1941 4 112 13 33
1942 3 112 13 37
1943 6 112 13 39
1944 4 112 13 43
1945 2 114 13 118
1946 4 114 13 7
1947 2 114 13 9
1948 4 114 13 17
1949 2 114 13 19
1950 4 114 13 33
1951 6 114 13 37
1952 3 114 13 39
1953 4 114 13 43
1954 4 118 13 7
1955 4 118 13 9
1956 2 118 13 17
1957 2 118 13 19
1958 6 118 13 33
1959 4 118 13 37
1960 4 118 13 39
1961 3 118 13 43
1962 3 7 13 9
1963 3 7 13 17
1964 6 7 13 19
1965 2 7 13 33
1966 2 7 13 37
1967 4 7 13 39
1968 4 7 13 43
1969 6 9 13 17
1970 3 9 13 19
1971 2 9 13 33
1972 4 9 13 37
1973 2 9 13 39
1974 4 9 13 43
1975 3 17 13 19
1976 4 17 13 33
1977 2 17 13 37
1978 4 17 13 39
1979 2 17 13 43
1980 4 19 13 33
1981 4 19 13 37
1982 2 19 13 39
1983 2 19 13 43
1984 2 33 13 37
1985 2 33 13 39
1986 3 33 13 43
1987 3 37 13 39
1988 2 37 13 43
1989 2 39 13 43
1990 3 114 14 9
1991 3 114 14 13
1992 3 114 14 15
1993 3 114 14 19
1994 6 114 14 39
1995 1 114 14 109
1996 1 114 14 113
1997 1 114 14 115
1998 1 114 14 119
1999 3 114 14 8
2000 3 114 14 10
2001 3 114 14 18
2002 3 114 14 20
2003 5 114 14 34
2004 5 114 14 38
2005 5 114 14 40
2006 5 114 14 44
2007 3 9 14 13
2008 3 9 14 15
2009 6 9 14 19
2010 3 9 14 39
2011 1 9 14 109
2012 3 9 14 113
2013 3 9 14 115
2014 5 9 14 119
2015 1 9 14 8
2016 1 9 14 10
2017 5 9 14 18
2018 5 9 14 20
2019 1 9 14 34
2020 3 9 14 38
2021 3 9 14 40
2022 5 9 14 44
2023 6 13 14 15
2024 3 13 14 19
2025 3 13 14 39
2026 3 13 14 109
2027 1 13 14 113
2028 5 13 14 115
2029 3 13 14 119
2030 1 13 14 8
2031 5 13 14 10
2032 1 13 14 18
2033 5 13 14 20
2034 3 13 14 34
2035 1 13 14 38
2036 5 13 14 40
2037 3 13 14 44
2038 3 15 14 19
2039 3 15 14 39
2040 3 15 14 109
2041 5 15 14 113
2042 1 15 14 115
2043 3 15 14 119
2044 5 15 14 8
2045 1 15 14 10
2046 5 15 14 18
2047 1 15 14 20
2048 3 15 14 34
2049 5 15 14 38
2050 1 15 14 40
2051 3 15 14 44
2052 3 19 14 39
2053 5 19 14 109
2054 3 19 14 113
2055 3 19 14 115
2056 1 19 14 119
2057 5 19 14 8
2058 5 19 14 10
2059 1 19 14 18
2060 1 19 14 20
2061 5 19 14 34
2062 3 19 14 38
2063 3 19 14 40
2064 1 19 14 44
2065 5 39 14 109
2066 5 39 14 113
2067 5 39 14 115
2068 5 39 14 119
2069 3 39 14 8
2070 3 39 14 10
2071 3 39 14 18
2072 3 39 14 20
2073 1 39 14 34
2074 1 39 14 38
2075 1 39 14 40
2076 1 39 14 44
2077 2 109 14 113
2078 2 109 14 115
2079 3 109 14 119
2080 2 109 14 8
2081 2 109 14 10
2082 4 109 14 18
2083 4 109 14 20
2084 3 109 14 34
2085 4 109 14 38
2086 4 109 14 40
2087 6 109 14 44
2088 3 113 14 115
2089 2 113 14 119
2090 2 113 14 8
2091 4 113 14 10
2092 2 113 14 18
2093 4 113 14 20
2094 4 113 14 34
2095 3 113 14 38
2096 6 113 14 40
2097 4 113 14 44
2098 2 115 14 119
2099 4 115 14 8
2100 2 115 14 10
2101 4 115 14 18
2102 2 115 14 20
2103 4 115 14 34
2104 6 115 14 38
2105 3 115 14 40
2106 4 115 14 44
2107 4 119 14 8
2108 4 119 14 10
2109 2 119 14 18
2110 2 119 14 20
2111 6 119 14 34
2112 4 119 14 38
2113 4 119 14 40
2114 3 119 14 44
2115 3 8 14 10
2116 3 8 14 18
2117 6 8 14 20
2118 2 8 14 34
2119 2 8 14 38
2120 4 8 14 40
2121 4 8 14 44
2122 6 10 14 18
2123 3 10 14 20
2124 2 10 14 34
2125 4 10 14 38
2126 2 10 14 40
2127 4 10 14 44
2128 3 18 14 20
2129 4 18 14 34
2130 2 18 14 38
2131 4 18 14 40
2132 2 18 14 44
2133 4 20 14 34
2134 4 20 14 38
2135 2 20 14 40
2136 2 20 14 44
2137 2 34 14 38
2138 2 34 14 40
2139 3 34 14 44
2140 3 38 14 40
2141 2 38 14 44
2142 2 40 14 44
2143 3 115 15 10
2144 3 115 15 14
2145 3 115 15 11
2146 3 115 15 20
2147 6 115 15 40
2148 1 115 15 110
2149 1 115 15 114
2150 1 115 15 111
2151 1 115 15 120
2152 3 115 15 9
2153 3 115 15 6
2154 3 115 15 19
2155 3 115 15 16
2156 5 115 15 35
2157 5 115 15 39
2158 5 115 15 36
2159 5 115 15 45
2160 3 10 15 14
2161 3 10 15 11
2162 6 10 15 20
2163 3 10 15 40
2164 1 10 15 110
2165 3 10 15 114
2166 3 10 15 111
2167 5 10 15 120
2168 1 10 15 9
2169 1 10 15 6
2170 5 10 15 19
2171 5 10 15 16
2172 1 10 15 35
2173 3 10 15 39
2174 3 10 15 36
2175 5 10 15 45
2176 6 14 15 11
2177 3 14 15 20
2178 3 14 15 40
2179 3 14 15 110
2180 1 14 15 114
2181 5 14 15 111
2182 3 14 15 120
2183 1 14 15 9
2184 5 14 15 6
2185 1 14 15 19
2186 5 14 15 16
2187 3 14 15 35
2188 1 14 15 39
2189 5 14 15 36
2190 3 14 15 45
2191 3 11 15 20
2192 3 11 15 40
2193 3 11 15 110
2194 5 11 15 114
2195 1 11 15 111
2196 3 11 15 120
2197 5 11 15 9
2198 1 11 15 6
2199 5 11 15 19
2200 1 11 15 16
2201 3 11 15 35
2202 5 11 15 39
2203 1 11 15 36
2204 3 11 15 45
2205 3 20 15 40
2206 5 20 15 110
2207 3 20 15 114
2208 3 20 15 111
2209 1 20 15 120
2210 5 20 15 9
2211 5 20 15 6
2212 1 20 15 19
2213 1 20 15 16
2214 5 20 15 35
2215 3 20 15 39
2216 3 20 15 36
2217 1 20 15 45
2218 5 40 15 110
2219 5 40 15 114
2220 5 40 15 111
2221 5 40 15 120
2222 3 40 15 9
2223 3 40 15 6
2224 3 40 15 19
2225 3 40 15 16
2226 1 40 15 35
2227 1 40 15 39
2228 1 40 15 36
2229 1 40 15 45
2230 2 110 15 114
2231 2 110 15 111
2232 3 110 15 120
2233 2 110 15 9
2234 2 110 15 6
2235 4 110 15 19
2236 4 110 15 16
2237 3 110 15 35
2238 4 110 15 39
2239 4 110 15 36
2240 6 110 15 45
2241 3 114 15 111
2242 2 114 15 120
2243 2 114 15 9
2244 4 114 15 6
2245 2 114 15 19
2246 4 114 15 16
2247 4 114 15 35
2248 3 114 15 39
2249 6 114 15 36
2250 4 114 15 45
2251 2 111 15 120
2252 4 111 15 9
2253 2 111 15 6
2254 4 111 15 19
2255 2 111 15 16
2256 4 111 15 35
2257 6 111 15 39
2258 3 111 15 36
2259 4 111 15 45
2260 4 120 15 9
2261 4 120 15 6
2262 2 120 15 19
2263 2 120 15 16
2264 6 120 15 35
2265 4 120 15 39
2266 4 120 15 36
2267 3 120 15 45
2268 3 9 15 6
2269 3 9 15 19
2270 6 9 15 16
2271 2 9 15 35
2272 2 9 15 39
2273 4 9 15 36
2274 4 9 15 45
2275 6 6 15 19
2276 3 6 15 16
2277 2 6 15 35
2278 4 6 15 39
2279 2 6 15 36
2280 4 6 15 45
2281 3 19 15 16
2282 4 19 15 35
2283 2 19 15 39
2284 4 19 15 36
2285 2 19 15 45
2286 4 16 15 35
2287 4 16 15 39
2288 2 16 15 36
2289 2 16 15 45
2290 2 35 15 39
2291 2 35 15 36
2292 3 35 15 45
2293 3 39 15 36
2294 2 39 15 45
2295 2 36 15 45
2296 3 116 16 11
2297 3 116 16 20
2298 3 116 16 17
2299 3 116 16 21
2300 6 116 16 41
2301 1 116 16 111
2302 1 116 16 120
2303 1 116 16 117
2304 1 116 16 121
2305 3 116 16 15
2306 3 116 16 12
2307 3 116 16 25
2308 3 116 16 22
2309 5 116 16 36
2310 5 116 16 45
2311 5 116 16 42
2312 5 116 16 46
2313 3 11 16 20
2314 3 11 16 17
2315 6 11 16 21
2316 3 11 16 41
2317 1 11 16 111
2318 3 11 16 120
2319 3 11 16 117
2320 5 11 16 121
2321 1 11 16 15
2322 1 11 16 12
2323 5 11 16 25
2324 5 11 16 22
2325 1 11 16 36
2326 3 11 16 45
2327 3 11 16 42
2328 5 11 16 46
2329 6 20 16 17
2330 3 20 16 21
2331 3 20 16 41
2332 3 20 16 111
2333 1 20 16 120
2334 5 20 16 117
2335 3 20 16 121
2336 1 20 16 15
2337 5 20 16 12
2338 1 20 16 25
2339 5 20 16 22
2340 3 20 16 36
2341 1 20 16 45
2342 5 20 16 42
2343 3 20 16 46
2344 3 17 16 21
2345 3 17 16 41
2346 3 17 16 111
2347 5 17 16 120
2348 1 17 16 117
2349 3 17 16 121
2350 5 17 16 15
2351 1 17 16 12
2352 5 17 16 25
2353 1 17 16 22
2354 3 17 16 36
2355 5 17 16 45
2356 1 17 16 42
2357 3 17 16 46
2358 3 21 16 41
2359 5 21 16 111
2360 3 21 16 120
2361 3 21 16 117
2362 1 21 16 121
2363 5 21 16 15
2364 5 21 16 12
2365 1 21 16 25
2366 1 21 16 22
2367 5 21 16 36
2368 3 21 16 45
2369 3 21 16 42
2370 1 21 16 46
2371 5 41 16 111
2372 5 41 16 120
2373 5 41 16 117
2374 5 41 16 121
2375 3 41 16 15
2376 3 41 16 12
2377 3 41 16 25
2378 3 41 16 22
2379 1 41 16 36
2380 1 41 16 45
2381 1 41 16 42
2382 1 41 16 46
2383 2 111 16 120
2384 2 111 16 117
2385 3 111 16 121
2386 2 111 16 15
2387 2 111 16 12
2388 4 111 16 25
2389 4 111 16 22
2390 3 111 16 36
2391 4 111 16 45
2392 4 111 16 42
2393 6 111 16 46
2394 3 120 16 117
2395 2 120 16 121
2396 2 120 16 15
2397 4 120 16 12
2398 2 120 16 25
2399 4 120 16 22
2400 4 120 16 36
2401 3 120 16 45
2402 6 120 16 42
2403 4 120 16 46
2404 2 117 16 121
2405 4 117 16 15
2406 2 117 16 12
2407 4 117 16 25
2408 2 117 16 22
2409 4 117 16 36
2410 6 117 16 45
2411 3 117 16 42
2412 4 117 16 46
2413 4 121 16 15
2414 4 121 16 12
2415 2 121 16 25
2416 2 121 16 22
2417 6 121 16 36
2418 4 121 16 45
2419 4 121 16 42
2420 3 121 16 46
2421 3 15 16 12
2422 3 15 16 25
2423 6 15 16 22
2424 2 15 16 36
2425 2 15 16 45
2426 4 15 16 42
